Ride,Event,Rider ID,Horse ID,Placing,Time,Weight (lbs),Miles,Points,BC?,BC Points,BC Score,Pull,Pull Reason,Comments
1999 Roy Dool Memorial,25 miles - Junior,0,2077,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,50 miles - Senior,1122,2107,,,,50,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,50 miles - Senior,1008,2113,,,,50,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,,0,2121,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,25 miles - Senior,1172,2136,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,25 miles - Junior,1183,2148,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,25 miles - Senior,1163,2166,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,,1330,2170,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,,1212,2188,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,50 miles - Senior,1086,2200,,,,50,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,25 miles - Senior,1031,2202,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,50 miles - Senior,1068,2208,,,,50,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,50 miles - Senior,1151,2212,,,,50,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,,1088,2230,,,,50,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,25 miles - Senior,1201,2247,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,25 miles - Senior,1096,3015,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,,1343,3017,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,,1346,3020,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,50 miles - Senior,1106,3039,,,,50,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,50 miles - Senior,1017,3054,,,,50,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,25 miles - Senior,1079,3061,,,,25,,FALSE,,,FALSE,,
1999 Roy Dool Memorial,25 miles - Senior,1314,3116,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1330,1,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1330,1,,,,100,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,100 miles - Senior,1337,1,,,,100,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,25 miles - Senior,1053,2031,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,100 miles - Senior,1012,2036,,,,100,,FALSE,,,TRUE,,
1999 Saddle Hills Challenge,,1260,2100,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,100 miles - Senior,1122,2107,,,,100,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,100 miles - Senior,1038,2121,,,,100,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1172,2136,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,25 miles - Junior,1183,2148,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1002,2170,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,100 miles - Senior,1151,2212,,,,100,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1048,2215,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1261,2218,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1204,2244,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1245,2263,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1278,2265,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1293,2275,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1317,2282,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1300,2295,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,25 miles - Senior,1200,2296,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,25 miles - Senior,1199,2297,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Junior,1285,3001,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1220,3014,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,25 miles - Senior,1096,3015,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1343,3017,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,100 miles - Senior,1017,3025,,,,100,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1312,3033,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,50 miles - Senior,1302,3054,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1254,3055,,,,50,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,25 miles - Senior,1123,3065,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,,1376,3114,,,,25,,FALSE,,,FALSE,,Judith Hall /ChiChi - n/m
1999 Saddle Hills Challenge,25 miles - Senior,1466,3188,,,,25,,FALSE,,,FALSE,,
1999 Saddle Hills Challenge,25 miles - Senior,1547,3261,,,,25,,FALSE,,,FALSE,,
1999 WCVM,25 miles - Senior,1261,2203,,,,25,,FALSE,,,FALSE,,
1999 WCVM,50 miles - Senior,1261,2218,,,,50,,FALSE,,,FALSE,,
1999 WCVM,50 miles - Junior,1285,2243,,,,50,,FALSE,,,FALSE,,
1999 WCVM,50 miles - Senior,1053,3001,,,,50,,FALSE,,,FALSE,,
"1999 WCVM, Sk.",25 miles - Senior,0,2203,,,,25,,FALSE,,,FALSE,,
"1999 WCVM, Sk.",50 miles - Senior,1053,2243,,,,50,,FALSE,,,FALSE,,
"1999 WCVM, Sk.",50 miles - Junior,1285,3001,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1308,1,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1330,1,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Senior,1374,1,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Junior,1399,2031,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1253,2064,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,50 miles - Senior,1008,2113,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Junior,1183,2148,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,50 miles - Senior,1163,2166,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,50 miles - Senior,1012,2170,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1133,2193,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1088,2230,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1250,2254,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1223,2267,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,50 miles - Senior,1317,2282,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1305,2283,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1304,2284,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1306,2285,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1309,2288,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Senior,1200,2296,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Senior,1199,2297,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,50 miles - Senior,1261,3000,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Junior,1285,3001,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,50 miles - Senior,1007,3004,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1220,3014,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Senior,1096,3015,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1332,3052,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,,1224,3095,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Senior,1336,3097,,,,25,,FALSE,,,FALSE,,
2000 Devon Ho-Down,50 miles - Senior,1397,3098,,,,50,,FALSE,,,FALSE,,
2000 Devon Ho-Down,25 miles - Senior,1053,3099,,,,25,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,,1245,1,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,,1330,1,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,30 miles - Senior,1497,1,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1088,2028,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Junior,1399,2031,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,100 miles - Senior,1012,2036,,,,100,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1033,2039,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,,1253,2064,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1008,2113,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,Senior,1172,2136,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,50 miles - Junior,1183,2148,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Junior,1410,2166,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Senior,1086,2200,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Senior,1068,2208,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,100 miles - Senior,1400,2215,,,,100,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Senior,1388,2227,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1393,2238,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Senior,1201,2247,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1397,2249,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,30 miles - Senior,1200,2296,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Senior,1199,2297,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Senior,1199,2297,,8:27:18,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1262,2299,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Junior,1285,3001,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,Senior,1007,3004,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,,1342,3009,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,Senior,1036,3012,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,30 miles - Senior,1300,3013,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,100 miles - Senior,1220,3014,,,,100,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Senior,1096,3015,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,80 miles - Senior,1089,3025,,,,80,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1357,3042,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,,1333,3052,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Junior,1353,3054,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Senior,1079,3061,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Senior,1163,3075,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1374,3094,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,30 miles - Senior,1053,3099,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,,1398,3100,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1002,3105,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,,1408,3107,,,,,,FALSE,,,TRUE,,
2000 Drayton Valley RVT,30 miles - Senior,1256,3108,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,,1376,3114,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,50 miles - Senior,1314,3116,,,,50,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,100 miles - Senior,1225,3118,,,,100,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Senior,1420,3130,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Senior,1366,3156,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Junior,1368,3157,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Senior,1462,3175,,,,30,,TRUE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Senior,1461,3211,,,,30,,FALSE,,,FALSE,,
2000 Drayton Valley RVT,30 miles - Senior,1294,3319,,,,30,,FALSE,,,FALSE,,
2000 Dunes Day GP,,1278,1,,,,,,FALSE,,,TRUE,,
2000 Dunes Day GP,25 miles - Senior,1412,1,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1497,1,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1540,1,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1541,1,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,50 miles - Junior,1285,2031,,,,50,,FALSE,,,FALSE,,
2000 Dunes Day GP,100 miles - Senior,1012,2036,,,,100,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1172,2136,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,50 miles - Junior,1183,2148,,,,50,,FALSE,,,FALSE,,
2000 Dunes Day GP,50 miles - Senior,1053,2170,,,,50,,FALSE,,,FALSE,,
2000 Dunes Day GP,100 miles - Senior,1086,2200,,,,100,,FALSE,,,FALSE,,
2000 Dunes Day GP,Senior,1068,2208,,,,,,FALSE,,,TRUE,,
2000 Dunes Day GP,100 miles - Senior,1017,2215,,,,100,,FALSE,,,FALSE,,
2000 Dunes Day GP,50 miles - Senior,1201,2247,,,,50,,FALSE,,,FALSE,,
2000 Dunes Day GP,100 miles - Senior,1397,2249,,,,100,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1199,2297,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,,1262,2299,,,,50,,FALSE,,,FALSE,,
2000 Dunes Day GP,50 miles - Junior,1399,3001,,,,50,,FALSE,,,FALSE,,
2000 Dunes Day GP,50 miles - Senior,1007,3004,,,,50,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1096,3015,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,50 miles - Senior,1163,3050,,,,50,,FALSE,,,FALSE,,
2000 Dunes Day GP,100 miles - Junior,1353,3054,,,,100,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1411,3104,10,3:07:16,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,100 miles - Senior,1002,3105,,,,100,,FALSE,,,FALSE,,
2000 Dunes Day GP,,1376,3114,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1420,3130,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1462,3175,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1466,3188,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1547,3261,,,,25,,FALSE,,,FALSE,,
2000 Dunes Day GP,25 miles - Senior,1294,3319,,2:07:10,,25,,FALSE,,,FALSE,,
2000 Horse Lake Howl,25 miles - Junior,1399,1,,,,25,,FALSE,,,FALSE,,Borrowed horse
2000 Horse Lake Howl,60 miles - Senior,1053,2031,,,,60,,FALSE,,,FALSE,,
2000 Horse Lake Howl,60 miles - Junior,1285,3001,,,,60,,FALSE,,,FALSE,,
2000 Ironhorse,50 miles - Senior,1108,3036,,,,50,,FALSE,,,FALSE,,
2000 Lil Schmidt Memorial,50 miles - Senior,1108,3036,,,,50,,FALSE,,,FALSE,,
2000 Millenium Cup. UAE,100 miles - Senior,1017,2208,,,,100,,FALSE,,,FALSE,,
"2000 Mount Adams,  WA USA",100 miles - Senior,0,2215,,,,100,,FALSE,,,FALSE,,
"2000 Pan Am Pre ride, VT",100 miles - Senior,1017,1,,,,100,,FALSE,,,FALSE,,
2000 Ride Over Rainbow,100 miles - Senior,1007,3004,6,19:28:00,,100,,FALSE,,,FALSE,,
2000 Ride Over Rainbow,50 miles - Senior,1108,3036,,,,50,,FALSE,,,FALSE,,
"2000 Riding Mt. Chase, MB",50 miles - Senior,1247,1,,,,50,,FALSE,,,FALSE,,
"2000 River Ride, SK",50 miles - Senior,1053,2031,,,,50,,FALSE,,,FALSE,,
"2000 River Ride, SK",50 miles - Junior,1285,3001,,,,50,,FALSE,,,FALSE,,
"2000 River Ride, SK",50 miles - Junior,1399,3052,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1133,1,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1163,1,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1220,1,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1330,1,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1337,1,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1391,1,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1541,1,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Junior,1399,2031,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1012,2036,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1033,2039,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1253,2064,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1008,2113,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Junior,1183,2148,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1068,2208,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1151,2212,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,0,2215,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1261,2218,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1113,2231,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1278,2265,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1317,2282,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1300,2295,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1200,2296,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1199,2297,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Junior,1285,3001,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1333,3003,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1007,3004,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1096,3015,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Junior,1350,3020,2,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1452,3027,,,,,,FALSE,,,TRUE,,
2000 Robert Lester Memorial,,1299,3032,22,,,26,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1400,3032,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1311,3041,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1357,3042,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1262,3050,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1332,3052,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,,3054,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1079,3061,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1336,3097,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,50 miles - Senior,1397,3098,,,,50,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1053,3099,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1283,3100,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1402,3111,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,,1376,3114,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1314,3116,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1002,3117,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1366,3156,25,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,Junior,1368,3157,,,,,,FALSE,,,TRUE,,
2000 Robert Lester Memorial,,1459,3169,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1466,3188,,,,25,,FALSE,,,FALSE,,
2000 Robert Lester Memorial,25 miles - Senior,1374,3189,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,,1106,1,,,,,,FALSE,,,TRUE,,
2000 Rocky Mtn. Challenge,,1220,1,,,,,,FALSE,,,TRUE,,
2000 Rocky Mtn. Challenge,,1317,1,,,,,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Junior,1285,2031,3,10:43:00,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Senior,1012,2036,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Junior,1183,2148,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Senior,0,2215,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Senior,1397,2249,4,6:18:00,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,25 miles - Senior,1245,2263,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,,1223,2267,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,,1311,2280,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,25 miles - Senior,1300,2295,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,,1262,2299,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Senior,1053,3001,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Senior,1007,3004,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Senior,1096,3015,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,25 miles - Senior,1446,3031,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,25 miles - Junior,1399,3052,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Junior,1353,3054,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Senior,1163,3075,,,,50,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,,1224,3095,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,25 miles - Senior,1408,3107,,,,25,,FALSE,,,FALSE,,
2000 Rocky Mtn. Challenge,50 miles - Senior,1017,3118,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1225,1,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Senior,1298,1,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1330,1,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1346,1,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Junior,1350,1,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Junior,1285,2031,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1012,2036,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1253,2064,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1008,2113,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Senior,1172,2136,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Junior,1183,2148,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1086,2200,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1017,2208,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1151,2212,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,0,2215,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1261,2218,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1385,2220,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Senior,1201,2247,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1397,2249,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1223,2267,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1317,2282,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1300,2295,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1053,3001,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,0,3002,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1007,3004,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1220,3014,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1096,3015,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Junior,1348,3020,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1262,3050,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Junior,1399,3052,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1400,3054,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,50 miles - Senior,1079,3061,,,,50,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Senior,1377,3076,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1374,3094,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1224,3095,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Senior,1336,3097,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,,1398,3100,,,,25,,FALSE,,,FALSE,,
2000 Roy Dool Memorial,25 miles - Senior,1408,3107,,,,25,,FALSE,,,FALSE,,
